ticket_id,customer_id,ticket_date,issue_type,priority,resolution_time_hr,is_resolved,satisfaction_score
3331,3005,2024-06-10,Technical,Low,37.6,0,1
3332,10644,2023-07-23,Login,High,17.5,0,3
3333,4466,2023-04-21,Content,Medium,36.7,0,4
3334,10975,2024-08-09,Technical,High,22.8,0,5
3335,3796,2023-02-05,Other,Low,26.9,1,5
3336,541,2024-04-03,Technical,Low,25.8,0,4
3337,17769,2024-11-17,Content,Low,13.4,0,3
3338,8670,2024-10-01,Login,High,32.9,1,2
3339,18271,2024-12-09,Technical,Medium,13.5,1,3
3340,80,2024-05-23,Login,Medium,13.6,0,5
3341,365,2023-02-22,Technical,Medium,16.9,0,1
3342,3287,2024-12-11,Other,Medium,41.3,1,3
3343,2736,2024-12-27,Login,Medium,41.9,0,3
3344,7166,2024-06-19,Login,Low,44.5,1,2
3345,19613,2024-11-06,Content,Low,25.7,1,1
3346,17917,2023-11-20,Payment,Medium,24.6,0,1
3347,1426,2024-03-15,Login,Low,32.4,0,4
3348,5808,2023-10-28,Payment,Low,5.8,1,5
3349,16456,2023-09-28,Other,Medium,46.7,1,5
3350,6976,2024-05-10,Technical,Medium,14.2,1,2
3351,7829,2024-11-08,Content,Medium,3.1,1,5
3352,17644,2024-10-13,Other,Medium,39.0,1,3
3353,4401,2024-09-28,Payment,Low,16.7,1,1
3354,5560,2023-01-26,Content,Medium,6.6,0,5
3355,17140,2024-05-12,Payment,High,13.0,0,5
3356,15125,2024-06-27,Content,Low,39.4,1,1
3357,13161,2024-05-25,Login,Low,10.7,0,5
3358,4841,2024-09-19,Content,High,10.6,0,5
3359,4458,2024-08-01,Technical,Medium,21.5,1,1
3360,14783,2023-03-13,Technical,High,28.7,0,3
3361,9215,2023-04-26,Payment,High,20.9,0,1
3362,2229,2023-10-30,Content,Low,6.6,1,2
3363,4340,2024-10-06,Payment,High,5.7,1,3
3364,5222,2024-10-14,Technical,Medium,43.4,1,5
3365,2008,2023-11-26,Other,Medium,3.9,1,1
3366,9057,2024-10-06,Technical,High,32.5,0,3
3367,5261,2024-05-24,Content,High,20.5,0,3
3368,17697,2024-07-20,Login,Medium,27.9,1,2
3369,13303,2023-04-05,Payment,Medium,13.5,1,1
3370,13591,2023-03-06,Login,High,21.9,1,1
3371,12467,2024-04-29,Other,Low,9.6,1,1
3372,386,2024-09-06,Technical,Medium,17.4,0,4
3373,3488,2024-03-17,Content,Low,7.0,1,4
3374,12889,2024-11-17,Content,Low,31.8,0,3
3375,1327,2023-05-30,Payment,Low,23.9,0,2
3376,13880,2024-10-28,Other,High,24.6,0,1
3377,2797,2024-04-17,Technical,Low,45.6,0,3
3378,5397,2023-08-02,Login,Medium,33.1,0,2
3379,2168,2023-10-10,Content,Medium,43.9,1,2
3380,2125,2023-01-19,Payment,Low,23.9,0,2
3381,13416,2024-12-09,Login,High,25.1,0,3
3382,12489,2023-04-14,Technical,Low,36.5,0,1
3383,415,2023-07-24,Other,Low,29.3,1,1
3384,19581,2024-05-21,Payment,Medium,41.8,0,2
3385,13125,2024-04-20,Login,High,6.3,1,4
3386,16073,2023-06-29,Payment,Low,25.6,0,5
3387,12132,2023-06-25,Other,High,17.4,0,2
3388,19429,2024-11-11,Content,Low,15.6,1,2
3389,1138,2024-06-23,Technical,Low,18.7,0,3
3390,16229,2024-08-21,Technical,Low,19.5,0,3
3391,18474,2023-05-28,Payment,Low,15.2,1,3
3392,14520,2023-08-05,Technical,High,7.2,0,2
3393,18822,2023-06-25,Technical,Medium,42.6,1,2
3394,2950,2024-03-27,Other,Low,15.6,0,2
3395,1503,2024-11-11,Other,High,10.7,0,5
3396,18703,2023-09-06,Content,High,2.5,0,3
3397,6835,2024-01-13,Other,Low,36.1,0,1
3398,13560,2023-02-16,Other,High,37.8,0,5
3399,12393,2024-10-04,Payment,Low,16.2,0,3
3400,12861,2024-12-03,Payment,Low,15.8,0,5
3401,1870,2023-11-13,Login,High,37.9,0,2
3402,19849,2023-01-19,Content,High,30.0,1,3
3403,8068,2024-07-13,Content,High,47.7,1,5
3404,141,2023-08-30,Other,Low,36.8,1,1
3405,2187,2024-07-26,Technical,High,41.8,1,4
3406,18551,2023-11-29,Login,High,43.9,0,3
3407,17926,2023-11-28,Payment,Medium,15.2,0,1
3408,17527,2023-01-14,Login,Medium,2.4,1,5
3409,3109,2023-03-12,Content,High,29.7,1,2
3410,3521,2023-01-21,Payment,High,9.0,1,3
3411,3639,2024-01-12,Other,Low,43.5,0,4
3412,18235,2024-09-14,Other,Low,13.9,0,3
3413,10660,2023-08-20,Login,Medium,16.5,0,2
3414,14232,2023-10-01,Other,Low,42.3,0,2
3415,16510,2024-09-04,Content,High,37.8,1,3
3416,4235,2023-05-13,Login,High,24.2,1,2
3417,10750,2023-11-28,Technical,Medium,48.0,1,1
3418,12961,2024-03-08,Payment,Low,2.4,0,4
3419,6255,2023-02-20,Login,Medium,48.0,1,3
3420,10547,2023-01-08,Technical,High,5.3,1,5
3421,11184,2024-09-30,Content,High,12.7,1,1
3422,11091,2023-02-24,Login,Medium,33.4,1,2
3423,7862,2023-12-08,Payment,High,42.5,0,1
3424,18739,2023-04-20,Content,Low,27.7,0,3
3425,10347,2023-02-28,Technical,Medium,11.8,1,3
3426,7035,2024-11-08,Login,Low,7.2,1,3
3427,9618,2024-04-05,Other,Low,26.2,0,5
3428,9778,2024-10-16,Content,High,1.4,1,1
3429,1093,2024-10-23,Other,Medium,43.0,1,5
3430,4467,2023-06-08,Login,Low,26.8,0,4
3431,12887,2024-08-20,Content,High,42.6,0,1
3432,14890,2023-04-29,Other,Low,10.6,1,3
3433,12583,2023-07-04,Technical,High,46.8,0,5
3434,14050,2023-03-11,Login,Medium,14.7,1,3
3435,7477,2024-08-06,Content,High,26.2,0,5
3436,15755,2023-04-11,Payment,Low,45.9,1,2
3437,9633,2024-02-10,Login,High,40.0,0,4
3438,1595,2024-05-16,Other,Medium,47.8,1,2
3439,11350,2024-01-04,Payment,Medium,40.3,0,1
3440,5436,2024-11-06,Other,High,24.0,1,2
3441,8998,2024-06-26,Other,High,20.6,1,5
3442,11672,2023-12-14,Other,Low,24.7,0,2
3443,2606,2023-05-27,Technical,Low,34.7,0,2
3444,18550,2023-12-23,Other,Medium,14.6,0,1
3445,971,2023-07-18,Payment,Medium,43.6,0,2
3446,11363,2024-12-14,Login,Low,6.5,1,2
3447,13133,2023-03-26,Content,Low,15.1,1,2
3448,19703,2023-06-19,Content,High,45.9,1,4
3449,16429,2024-01-01,Other,Medium,37.4,1,4
3450,10057,2023-04-17,Other,Low,39.5,1,4
3451,5612,2023-07-30,Content,Medium,45.8,0,3
3452,13371,2023-09-04,Other,High,5.6,1,1
3453,17250,2023-08-18,Payment,Medium,30.0,1,1
3454,19941,2023-05-12,Login,Low,29.2,1,2
3455,12148,2024-10-03,Other,Low,24.6,0,1
3456,17039,2023-06-08,Other,Low,33.7,1,2
3457,10057,2023-05-19,Login,Low,19.4,0,5
3458,16227,2024-04-08,Other,High,10.4,1,2
3459,15181,2023-07-26,Payment,Low,14.4,0,3
3460,6169,2023-10-18,Other,High,2.7,1,1
3461,16652,2024-03-12,Login,High,3.1,0,1
3462,3394,2024-10-23,Login,Medium,18.5,0,2
3463,226,2024-07-05,Login,Low,27.6,0,4
3464,5943,2024-05-06,Content,Medium,2.0,0,3
3465,18663,2024-07-21,Content,Medium,27.0,1,5
3466,5591,2023-01-21,Technical,Medium,5.3,1,4
3467,19372,2023-11-06,Login,High,36.4,1,2
3468,5544,2024-11-04,Payment,Low,44.6,0,1
3469,12205,2023-11-02,Login,Medium,3.0,1,4
3470,12779,2023-11-30,Other,High,41.0,0,2
3471,4916,2023-03-14,Login,Medium,28.9,0,5
3472,16418,2023-05-28,Other,Low,38.2,0,3
3473,18964,2023-08-28,Login,Medium,16.0,1,3
3474,10595,2024-07-19,Payment,Medium,39.9,1,5
3475,10574,2023-04-19,Content,Medium,31.3,1,5
3476,16105,2024-06-12,Payment,High,47.6,0,1
3477,19732,2023-08-09,Content,Medium,10.6,1,3
3478,9285,2023-12-19,Content,Medium,38.6,0,1
3479,19813,2023-09-07,Payment,Low,44.9,0,1
3480,5106,2024-04-14,Technical,Medium,15.7,0,4
3481,17612,2023-03-03,Login,Low,37.0,0,3
3482,463,2024-12-03,Login,High,16.5,1,5
3483,10599,2023-10-05,Other,Low,29.7,1,5
3484,16777,2024-01-03,Technical,High,20.8,1,2
3485,6769,2023-03-31,Other,Low,43.0,0,4
3486,16783,2024-09-26,Content,High,22.4,0,1
3487,10799,2024-12-18,Login,High,23.8,1,3
3488,2773,2024-02-09,Login,Medium,26.4,0,4
3489,3183,2024-05-06,Login,Medium,8.6,0,3
3490,3658,2024-11-18,Technical,High,35.8,0,2
3491,10019,2024-10-27,Other,Medium,18.8,1,4
3492,17195,2023-07-27,Other,High,13.4,1,4
3493,14479,2024-01-14,Payment,Low,11.0,0,5
3494,14172,2024-03-24,Payment,High,4.8,0,1
3495,3059,2023-07-01,Content,High,37.0,0,4
3496,10546,2023-06-06,Content,Low,43.1,0,2
3497,17715,2023-07-16,Login,Low,44.7,0,5
3498,7720,2024-07-13,Content,Medium,6.5,1,1
3499,17960,2023-04-11,Payment,Low,1.6,1,1
3500,15924,2024-12-14,Content,Medium,44.0,1,2
3501,5746,2024-11-22,Technical,Medium,15.6,1,5
3502,10063,2024-09-19,Payment,High,43.0,1,5
3503,14120,2023-02-12,Payment,Low,44.7,0,1
3504,5971,2024-07-27,Login,High,43.3,0,5
3505,1499,2024-01-29,Login,High,31.6,1,2
3506,9,2023-09-03,Login,Medium,20.5,0,1
3507,316,2023-10-29,Payment,Medium,14.2,0,3
3508,7367,2024-05-07,Technical,Low,2.8,1,4
3509,6260,2023-01-15,Payment,Medium,22.1,1,5
3510,4647,2024-07-21,Technical,High,33.2,1,2
3511,1414,2024-10-16,Content,Low,33.6,1,5
3512,8025,2023-09-18,Other,Medium,42.4,1,2
3513,3478,2024-02-21,Content,Low,30.5,0,5
3514,3286,2024-03-04,Technical,High,10.5,0,4
3515,19659,2023-11-12,Technical,High,13.1,1,1
3516,4168,2024-07-15,Login,Medium,41.5,0,1
3517,6892,2024-11-23,Other,High,24.1,0,1
3518,2944,2024-07-20,Payment,Low,41.4,1,2
3519,5897,2024-01-23,Technical,Medium,3.1,0,3
3520,15544,2023-12-10,Login,High,10.4,1,5
3521,16886,2023-11-19,Payment,Low,13.7,1,4
3522,12886,2023-07-07,Payment,Medium,15.5,1,4
3523,14439,2023-12-05,Technical,Low,3.8,0,3
3524,7025,2023-01-14,Technical,High,40.1,1,1
3525,6422,2023-06-24,Technical,High,40.6,1,2
3526,19826,2023-01-13,Login,Medium,26.7,1,4
3527,8346,2023-04-08,Other,High,2.7,0,5
3528,1180,2024-11-28,Technical,High,21.1,1,1
3529,17946,2023-11-07,Login,Medium,12.7,0,4
3530,10794,2023-01-13,Other,Medium,9.2,1,1
3531,12406,2023-04-18,Technical,Low,45.4,1,4
3532,2572,2023-06-02,Other,High,34.3,0,5
3533,6892,2024-11-20,Content,Low,18.9,1,5
3534,612,2023-06-19,Other,High,30.8,0,4
3535,8910,2023-05-21,Payment,Low,30.9,0,3
3536,13231,2024-08-18,Login,Medium,6.4,0,4
3537,5320,2023-01-15,Technical,Medium,42.5,1,3
3538,1011,2023-08-22,Technical,Medium,46.1,1,5
3539,1095,2024-08-24,Technical,Low,39.1,0,3
3540,9485,2024-12-18,Technical,High,28.0,1,4
3541,1267,2023-10-19,Other,Low,42.5,0,1
3542,5578,2024-12-10,Content,Medium,8.7,0,2
3543,6432,2023-05-29,Technical,Low,19.0,0,1
3544,8092,2024-10-13,Other,Medium,42.2,0,5
3545,17983,2023-01-09,Other,Medium,46.6,1,3
3546,17644,2024-08-02,Login,High,19.1,1,3
3547,1920,2023-03-30,Technical,High,21.4,1,2
3548,8332,2024-03-22,Technical,Low,25.1,1,4
3549,11777,2024-06-10,Technical,Low,4.0,1,3
3550,2676,2023-11-26,Other,Medium,46.9,0,4
3551,17422,2024-06-01,Content,Low,19.0,0,5
3552,12619,2024-08-30,Login,Low,40.3,1,2
3553,13766,2024-12-22,Content,High,27.6,0,3
3554,18412,2023-04-18,Payment,Medium,1.2,1,5
3555,785,2023-07-01,Other,Medium,17.2,1,3
3556,2233,2024-05-31,Other,Low,6.2,1,4
3557,17331,2023-03-27,Payment,Low,4.2,0,2
3558,6092,2024-07-03,Payment,Medium,22.2,0,1
3559,17604,2024-06-27,Login,High,44.6,0,1
3560,12319,2024-05-02,Technical,Medium,3.3,0,2
3561,4509,2024-05-05,Login,Low,2.5,0,3
3562,12169,2023-08-03,Login,High,31.9,1,4
3563,11213,2023-11-11,Technical,Low,3.9,1,3
3564,12640,2024-06-22,Technical,Medium,16.8,0,3
3565,11453,2024-11-12,Content,Medium,41.1,0,2
3566,4876,2023-10-12,Technical,Low,8.2,1,1
3567,15983,2023-12-14,Technical,Low,44.2,1,4
3568,10838,2024-05-02,Payment,Low,33.2,1,2
3569,901,2023-07-21,Login,Low,42.3,0,3
3570,16784,2024-07-21,Content,Low,42.1,0,1
3571,17060,2024-10-07,Technical,Low,26.3,1,1
3572,17558,2024-01-14,Other,Medium,27.7,1,3
3573,8499,2024-04-03,Other,Medium,4.1,1,1
3574,9552,2024-06-18,Content,Medium,9.1,0,5
3575,11413,2023-03-20,Content,High,27.0,1,2
3576,9078,2024-11-10,Other,Low,14.5,0,5
3577,10645,2023-05-04,Content,Medium,20.4,0,2
3578,13124,2023-03-02,Content,Medium,8.1,1,2
3579,238,2024-06-27,Other,High,17.7,0,5
3580,7743,2023-02-08,Login,Medium,30.1,1,3
3581,1489,2023-07-23,Payment,Low,20.7,0,5
3582,19329,2024-03-19,Technical,High,9.1,1,4
3583,2587,2024-12-28,Payment,High,9.0,0,2
3584,13471,2023-09-19,Login,High,24.8,0,3
3585,15098,2024-07-03,Content,Medium,9.6,0,5
3586,4603,2023-01-14,Other,High,39.7,0,2
3587,17907,2024-05-31,Login,High,41.1,0,1
3588,16384,2023-12-12,Login,Medium,31.8,0,5
3589,2257,2024-11-13,Other,Low,27.4,1,1
3590,130,2024-04-13,Content,Medium,39.1,1,3
3591,18818,2024-09-29,Login,Low,41.7,1,1
3592,11366,2023-05-31,Other,Low,24.3,1,3
3593,2639,2024-03-08,Other,Medium,32.3,1,3
3594,18985,2024-11-20,Payment,Low,5.3,1,1
3595,6586,2023-04-06,Payment,High,7.0,0,2
3596,15112,2024-01-18,Technical,Medium,12.1,0,3
3597,4211,2023-10-12,Other,Low,21.7,0,4
3598,17456,2023-12-23,Content,Low,26.7,1,5
3599,1777,2023-01-15,Content,High,21.5,1,1
3600,576,2023-02-26,Content,Medium,2.8,0,2
3601,13612,2023-01-15,Technical,Medium,5.6,0,2
3602,454,2024-06-09,Login,Low,40.4,1,5
3603,7823,2024-10-08,Technical,High,41.1,0,5
3604,12639,2024-09-07,Content,Low,15.5,1,1
3605,4481,2024-07-06,Technical,Low,21.2,1,3
3606,3018,2024-01-24,Login,High,27.6,0,3
3607,12581,2023-01-05,Other,Medium,1.5,0,5
3608,6818,2024-12-21,Content,Medium,38.1,0,1
3609,9969,2024-02-04,Technical,Low,6.8,1,3
3610,16737,2023-06-17,Other,Medium,40.6,0,4
3611,17150,2024-10-27,Content,Low,38.5,1,2
3612,2578,2024-04-23,Technical,Low,1.8,1,3
3613,9033,2023-02-20,Content,Low,26.6,0,4
3614,7793,2023-06-20,Content,Medium,7.7,0,4
3615,5452,2023-11-10,Login,Low,6.2,1,1
3616,1562,2024-01-12,Technical,Low,33.7,0,2
3617,19340,2024-06-19,Login,Medium,5.5,0,4
3618,15387,2024-10-08,Payment,High,19.4,0,3
3619,7522,2024-05-07,Other,High,37.9,0,4
3620,4190,2023-04-01,Other,High,26.8,1,2
3621,13162,2023-11-09,Other,High,42.3,0,4
3622,9127,2023-04-16,Payment,Low,20.8,0,3
3623,3329,2024-01-16,Technical,High,43.3,0,1
3624,11868,2023-05-16,Technical,High,45.6,1,4
3625,11119,2024-06-27,Login,Medium,47.7,0,2
3626,5112,2024-07-07,Content,Low,33.5,1,3
3627,11327,2023-10-24,Login,Medium,23.2,1,2
3628,9921,2023-07-23,Technical,High,38.1,0,5
3629,8125,2023-10-22,Login,Medium,5.2,0,3
3630,1793,2024-04-16,Login,High,43.5,0,4
3631,8852,2024-07-29,Payment,Medium,36.6,1,2
3632,17620,2024-08-04,Login,Low,20.0,1,3
3633,16690,2024-03-09,Other,High,22.2,1,5
3634,9689,2023-07-12,Other,Medium,38.2,1,3
3635,7492,2024-08-23,Payment,Low,29.9,1,1
3636,15561,2024-12-15,Login,Low,1.1,1,5
3637,4165,2024-07-12,Payment,High,29.4,0,2
3638,19241,2023-05-30,Content,Low,8.5,0,1
3639,18820,2023-06-10,Payment,Low,42.1,0,3
3640,6855,2024-09-06,Technical,Medium,38.7,1,5
3641,5907,2023-06-28,Technical,Low,25.5,0,1
3642,5941,2023-01-24,Content,Medium,23.4,1,2
3643,7233,2023-04-12,Technical,Medium,29.6,1,5
3644,13783,2023-04-29,Login,Low,8.8,1,4
3645,4533,2023-01-29,Payment,High,44.9,0,1
3646,7539,2023-11-07,Payment,Medium,11.7,1,1
3647,22,2024-12-25,Other,Medium,22.1,0,1
3648,2031,2023-04-06,Content,High,32.5,0,3
3649,5173,2023-12-12,Login,Medium,22.1,0,5
3650,2642,2023-06-07,Content,Medium,2.7,1,1
3651,14277,2024-09-25,Payment,High,16.1,0,4
3652,2174,2024-09-02,Other,Medium,35.9,1,5
3653,5831,2024-11-25,Login,High,31.1,1,5
3654,14015,2023-10-22,Payment,Low,20.8,0,5
3655,3285,2023-02-23,Login,Medium,45.0,1,4
3656,13939,2023-03-29,Technical,Medium,12.1,0,5
3657,18336,2023-12-15,Other,Low,30.7,1,5
3658,14440,2023-02-18,Content,Medium,34.5,0,5
3659,7991,2023-08-10,Other,Medium,16.8,0,1
3660,10540,2023-02-22,Other,Medium,3.7,1,5
3661,12181,2024-05-19,Content,Medium,7.7,1,4
3662,11533,2023-11-25,Other,High,24.3,0,2
3663,15610,2024-03-30,Payment,Medium,12.3,0,2
3664,5041,2023-12-18,Payment,High,45.7,1,2
3665,10085,2024-02-08,Login,Low,1.3,0,3
3666,3642,2023-06-22,Login,Low,28.8,1,5
3667,12623,2023-04-03,Technical,Low,14.7,1,1
3668,3313,2023-04-05,Other,Medium,40.8,1,4
3669,8912,2023-11-13,Technical,High,18.1,0,3
3670,9328,2024-10-18,Payment,Medium,43.7,0,4
3671,10285,2023-10-24,Login,Medium,15.9,1,4
3672,16147,2023-01-25,Content,Low,35.5,0,4
3673,9730,2024-10-06,Login,High,9.3,1,4
3674,4675,2023-07-21,Technical,Low,4.0,1,5
3675,8704,2024-01-31,Payment,Low,11.8,0,5
3676,19763,2023-07-13,Login,Low,41.0,1,4
3677,16382,2024-01-12,Content,High,20.4,1,2
3678,16668,2023-06-08,Payment,High,8.5,0,3
3679,19314,2024-03-09,Technical,Low,36.5,1,4
3680,15741,2024-11-22,Login,High,42.2,1,5
3681,14033,2023-11-20,Other,High,2.4,1,1
3682,9051,2023-10-18,Login,Medium,40.2,1,4
3683,10265,2023-04-08,Payment,Low,33.0,0,5
3684,4743,2023-04-01,Payment,High,27.8,0,2
3685,1241,2023-09-07,Payment,Low,1.9,1,5
3686,11333,2024-05-17,Content,Low,18.5,0,5
3687,967,2024-08-19,Other,Medium,12.2,0,5
3688,19076,2024-03-03,Other,High,6.2,0,5
3689,733,2023-01-07,Login,Low,28.0,0,3
3690,6155,2024-02-14,Other,Medium,27.6,0,3
3691,236,2024-12-01,Login,Low,41.3,0,2
3692,13211,2023-06-17,Technical,Low,8.5,0,4
3693,15579,2024-10-18,Technical,Medium,5.6,0,2
3694,17951,2023-04-05,Technical,Medium,18.8,1,5
3695,11662,2024-12-18,Other,Medium,1.2,0,2
3696,7623,2023-02-19,Technical,Medium,31.8,1,1
3697,18745,2024-03-23,Other,Low,25.7,1,2
3698,1452,2024-05-25,Content,High,3.7,0,1
3699,17454,2023-02-11,Payment,Medium,27.3,1,2
3700,16058,2023-12-15,Payment,Medium,43.7,0,2
3701,4406,2024-02-16,Other,Low,18.8,0,3
3702,2217,2023-03-27,Login,High,20.4,0,4
3703,16434,2024-01-28,Payment,Medium,1.8,1,1
3704,18318,2023-12-03,Payment,Low,45.1,0,5
3705,16161,2024-10-08,Login,Medium,15.4,1,4
3706,12426,2023-05-08,Login,Low,45.6,0,1
3707,18521,2024-08-24,Technical,High,11.6,0,1
3708,8638,2024-07-28,Content,Medium,36.9,0,1
3709,14095,2023-11-18,Payment,Medium,7.2,1,1
3710,7951,2023-08-12,Payment,Low,11.1,0,2
3711,4627,2024-01-13,Technical,High,29.6,1,4
3712,10848,2024-11-15,Technical,Medium,5.8,0,4
3713,16250,2023-08-25,Technical,Low,44.2,0,5
3714,5295,2024-05-14,Technical,High,46.7,0,3
3715,15930,2023-04-13,Content,Low,6.6,0,1
3716,6428,2024-03-23,Other,Low,27.6,1,1
3717,11026,2023-12-22,Technical,High,16.4,0,1
3718,6506,2023-11-28,Login,High,11.5,0,1
3719,1700,2024-01-22,Login,Low,11.3,1,1
3720,18858,2023-12-01,Technical,Low,23.2,1,5
3721,17095,2024-01-19,Login,Medium,44.0,0,5
3722,10918,2023-07-27,Content,High,6.0,0,3
3723,14337,2024-10-25,Technical,Low,19.7,1,1
3724,15681,2024-08-02,Login,Medium,13.6,0,3
3725,5198,2024-07-18,Payment,Medium,6.8,0,5
3726,18198,2023-05-18,Technical,High,1.9,1,1
3727,10523,2024-01-13,Payment,Medium,28.7,1,4
3728,6896,2023-06-16,Login,Medium,34.9,0,1
3729,3629,2024-01-31,Login,High,29.8,1,1
3730,19782,2024-06-20,Payment,Low,9.0,1,4
3731,11259,2023-07-16,Login,Medium,37.3,0,3
3732,17756,2024-04-27,Login,High,47.1,0,4
3733,8059,2023-10-01,Content,Medium,12.2,1,3
3734,10428,2023-11-30,Other,Medium,35.0,0,1
3735,17009,2024-09-02,Content,High,10.1,0,3
3736,6939,2023-03-28,Other,Medium,32.2,1,3
3737,2602,2024-06-18,Other,Low,10.6,1,3
3738,11541,2024-02-03,Payment,Medium,13.6,0,4
3739,16576,2024-01-12,Technical,Medium,34.9,1,2
3740,8555,2024-07-10,Login,Low,9.9,0,3
3741,4914,2024-08-25,Payment,High,47.1,0,4
3742,7743,2023-05-27,Technical,Low,4.1,1,2
3743,3061,2024-08-18,Content,Medium,20.5,1,5
3744,14683,2024-09-14,Technical,Low,34.2,1,2
3745,12700,2023-07-13,Other,Medium,39.6,0,4
3746,1658,2024-02-13,Content,High,46.9,0,3
3747,10644,2023-03-08,Technical,Low,12.5,1,1
3748,9937,2024-12-25,Payment,Medium,3.3,0,1
3749,2929,2024-07-02,Payment,Medium,35.9,1,1
3750,10529,2023-11-16,Technical,Medium,40.4,0,1
3751,11784,2023-02-16,Other,High,40.9,1,1
3752,6099,2023-01-17,Technical,High,4.0,1,2
3753,18110,2023-01-03,Other,Medium,36.5,1,5
3754,13774,2024-08-28,Content,Medium,2.8,1,1
3755,11276,2024-10-21,Payment,High,27.9,1,2
3756,17676,2023-01-31,Technical,Low,21.8,0,1
3757,4157,2023-01-16,Technical,High,32.4,1,3
3758,3737,2023-06-04,Technical,High,30.1,0,4
3759,8396,2023-05-23,Payment,High,21.1,0,4
3760,3408,2024-02-26,Other,Low,21.5,1,5
3761,12649,2024-11-12,Content,Medium,41.6,1,5
3762,18376,2023-06-26,Other,Low,43.8,0,5
3763,3009,2024-01-13,Payment,Low,26.1,0,1
3764,7372,2023-07-11,Content,High,27.0,1,4
3765,8960,2024-04-05,Content,Medium,31.6,1,4
3766,5013,2024-08-06,Payment,High,45.6,1,4
3767,2712,2024-10-17,Technical,Medium,43.7,0,1
3768,624,2023-10-11,Other,High,3.6,0,4
3769,1979,2023-04-25,Payment,High,8.0,0,3
3770,32,2024-04-03,Content,High,14.0,1,3
3771,7303,2024-12-05,Payment,Medium,33.7,1,5
3772,19698,2024-06-05,Content,High,23.7,0,1
3773,10837,2023-10-06,Content,Medium,40.9,1,1
3774,19711,2024-06-05,Other,High,2.6,0,1
3775,10168,2023-12-10,Payment,Medium,45.5,0,2
3776,14218,2024-01-06,Technical,High,32.0,1,3
3777,2302,2023-10-15,Login,High,23.9,1,1
3778,852,2024-12-28,Payment,High,18.2,1,4
3779,6166,2023-02-10,Technical,High,7.0,1,5
3780,12890,2024-11-04,Other,High,37.0,1,5
3781,153,2024-01-13,Payment,Medium,26.0,0,1
3782,18097,2023-01-27,Payment,Medium,9.5,1,1
3783,6714,2024-11-04,Content,Low,7.8,0,4
3784,6167,2024-01-21,Login,Low,38.0,0,5
3785,18276,2024-01-13,Content,High,2.6,1,2
3786,13915,2024-11-09,Login,High,20.2,1,1
3787,16426,2023-06-27,Payment,Low,25.6,1,5
3788,2072,2024-06-26,Payment,Low,8.9,1,2
3789,12275,2023-06-04,Login,Medium,39.5,1,4
3790,2778,2023-08-03,Login,Low,20.3,0,2
3791,13864,2023-08-01,Other,Medium,23.6,0,5
3792,1837,2024-10-03,Payment,Low,33.9,1,2
3793,17781,2024-07-04,Technical,Low,5.1,1,1
3794,16515,2023-08-27,Content,High,14.4,0,3
3795,18359,2023-08-15,Content,Low,21.2,0,2
3796,1194,2023-08-22,Content,High,10.9,0,5
3797,6537,2024-01-27,Login,Medium,45.1,1,3
3798,13455,2023-02-01,Content,High,18.7,1,4
3799,5900,2024-12-08,Content,Medium,20.2,1,3
3800,170,2023-08-14,Payment,Medium,45.5,1,3
3801,6824,2023-04-04,Content,Medium,6.8,0,5
3802,17702,2024-06-21,Login,High,16.4,0,4
3803,19389,2023-11-22,Technical,Medium,7.8,0,1
3804,11216,2023-11-02,Content,High,37.8,0,2
3805,13903,2024-12-26,Payment,Low,8.7,0,3
3806,3785,2024-12-23,Payment,Low,12.0,1,1
3807,10055,2024-12-20,Payment,High,8.9,0,5
3808,5134,2023-06-11,Other,High,17.9,0,4
3809,8351,2024-05-02,Content,Low,45.0,0,3
3810,2016,2023-08-24,Payment,High,7.0,0,1
3811,14116,2024-05-31,Technical,High,9.5,1,5
3812,6500,2024-06-10,Technical,Medium,21.0,0,1
3813,13076,2024-01-20,Content,High,12.0,1,5
3814,6112,2023-02-02,Login,Medium,30.5,0,5
3815,2177,2024-08-05,Technical,High,34.5,0,1
3816,6053,2024-05-28,Login,Low,10.8,0,1
3817,14827,2024-04-24,Content,Low,26.6,1,5
3818,14350,2023-11-15,Payment,High,17.7,0,1
3819,10906,2023-09-19,Other,Medium,5.9,1,2
3820,16442,2023-11-17,Payment,Low,31.3,0,5
3821,8005,2024-02-02,Technical,Low,14.9,1,1
3822,9362,2024-04-16,Technical,Low,46.6,0,5
3823,3,2023-09-12,Login,High,22.8,0,1
3824,14469,2023-12-21,Login,Medium,29.0,1,4
3825,4769,2024-08-06,Content,Medium,17.9,1,1
3826,3086,2024-10-06,Technical,Low,6.8,0,5
3827,8846,2023-01-25,Payment,Low,31.2,1,1
3828,3078,2023-07-10,Technical,Medium,44.1,0,3
3829,17947,2023-01-05,Technical,Low,13.1,0,2
3830,6049,2023-08-09,Payment,High,11.7,0,4
3831,13825,2023-12-08,Login,High,41.3,1,3
3832,8480,2023-07-05,Other,Medium,39.6,1,1
3833,16432,2024-12-13,Payment,Medium,18.3,0,1
3834,6973,2024-11-29,Payment,Medium,14.2,0,1
3835,998,2024-12-03,Other,Medium,30.6,1,1
3836,11152,2023-07-24,Technical,Low,25.5,1,3
3837,5212,2023-07-06,Content,High,7.8,0,5
3838,672,2024-08-09,Login,Low,38.9,0,5
3839,11530,2023-03-01,Login,Low,14.5,1,2
