subscription_id,customer_id,plan_id,start_date,end_date,is_auto_renew,current_status,cancellation_reason
3777,9624,1,2023-10-12,2023-11-11,1,Cancelled,Found Alternative
3778,2896,3,2024-04-09,2025-04-04,0,Active,
3779,1166,3,2023-09-07,2024-09-01,1,Active,
3780,4424,3,2024-05-21,2025-05-16,0,Active,
3781,11282,3,2023-02-05,2024-01-31,1,Cancelled,
3782,15933,1,2023-04-24,2023-05-24,0,Cancelled,Not Using Enough
3783,19447,2,2024-10-16,2025-01-14,1,Active,
3784,2904,2,2023-12-31,2024-03-30,0,Active,
3785,31,2,2024-01-04,2024-04-03,0,Active,
3786,11818,1,2023-10-20,2023-11-19,0,Active,
3787,2885,3,2023-02-02,2024-01-28,0,Cancelled,
3788,10588,1,2023-04-12,2023-05-12,0,Active,
3789,19507,3,2024-07-20,2025-07-15,0,Active,
3790,3952,2,2024-10-07,2025-01-05,1,Cancelled,
3791,213,2,2023-11-05,2024-02-03,0,Cancelled,Not Using Enough
3792,18988,2,2024-05-15,2024-08-13,0,Active,
3793,6770,3,2024-07-26,2025-07-21,1,Cancelled,Found Alternative
3794,6738,2,2023-06-03,2023-09-01,1,Active,
3795,18113,1,2023-08-18,2023-09-17,1,Active,
3796,15934,2,2024-06-10,2024-09-08,0,Active,
3797,8897,1,2023-01-28,2023-02-27,0,Active,
3798,17445,2,2024-10-24,2025-01-22,0,Active,
3799,293,3,2024-06-04,2025-05-30,0,Active,
3800,10726,2,2024-03-07,2024-06-05,1,Active,
3801,923,2,2023-03-02,2023-05-31,1,Cancelled,Found Alternative
3802,4306,3,2024-06-09,2025-06-04,1,Active,
3803,11586,2,2023-09-28,2023-12-27,1,Active,
3804,4537,2,2024-05-04,2024-08-02,0,Active,
3805,14909,2,2024-06-15,2024-09-13,0,Active,
3806,3847,2,2023-05-05,2023-08-03,1,Active,
3807,17790,1,2023-10-15,2023-11-14,1,Active,
3808,10368,1,2024-10-28,2024-11-27,1,Active,
3809,11410,1,2023-11-02,2023-12-02,1,Active,
3810,17568,2,2023-11-06,2024-02-04,1,Active,
3811,4352,3,2023-04-02,2024-03-27,1,Active,
3812,4108,1,2024-07-23,2024-08-22,1,Active,
3813,11273,1,2024-08-03,2024-09-02,0,Active,
3814,12888,2,2023-07-18,2023-10-16,0,Active,
3815,4267,3,2024-03-27,2025-03-22,0,Active,
3816,4729,1,2024-08-06,2024-09-05,1,Active,
3817,17482,2,2024-02-29,2024-05-29,1,Active,
3818,7770,2,2023-11-16,2024-02-14,0,Active,
3819,7998,3,2024-10-21,2025-10-16,1,Active,
3820,499,3,2024-06-03,2025-05-29,0,Active,
3821,7681,3,2023-08-29,2024-08-23,0,Active,
3822,6582,1,2023-08-22,2023-09-21,0,Active,
3823,4663,1,2024-06-22,2024-07-22,0,Cancelled,Not Using Enough
3824,18832,1,2023-02-18,2023-03-20,0,Active,
3825,16720,2,2024-04-09,2024-07-08,1,Active,
3826,2636,2,2023-04-18,2023-07-17,1,Active,
3827,16382,3,2023-06-21,2024-06-15,1,Cancelled,Found Alternative
3828,13446,2,2023-11-17,2024-02-15,1,Active,
3829,261,3,2024-02-01,2025-01-26,1,Cancelled,Not Using Enough
3830,17322,1,2023-01-28,2023-02-27,0,Active,
3831,19570,2,2024-04-09,2024-07-08,1,Active,
3832,14081,3,2024-06-05,2025-05-31,1,Active,
3833,12700,3,2024-04-27,2025-04-22,1,Active,
3834,6283,1,2023-02-03,2023-03-05,1,Active,
3835,8707,2,2023-09-25,2023-12-24,1,Cancelled,Not Using Enough
3836,16256,1,2024-01-28,2024-02-27,1,Active,
3837,8249,1,2024-05-28,2024-06-27,0,Active,
3838,7343,1,2023-07-23,2023-08-22,1,Cancelled,Not Using Enough
3839,18181,1,2023-09-10,2023-10-10,0,Active,
3840,3622,2,2024-04-27,2024-07-26,1,Cancelled,Not Using Enough
3841,19059,3,2023-12-24,2024-12-18,1,Active,
3842,1315,1,2024-08-13,2024-09-12,1,Active,
3843,1404,1,2024-03-09,2024-04-08,1,Active,
3844,3535,2,2024-01-20,2024-04-19,1,Active,
3845,10534,1,2024-06-08,2024-07-08,1,Active,
3846,5969,3,2023-02-16,2024-02-11,0,Active,
3847,9530,1,2023-10-06,2023-11-05,1,Active,
3848,18668,2,2023-06-07,2023-09-05,0,Active,
3849,3852,3,2024-05-23,2025-05-18,0,Cancelled,
3850,14203,3,2023-07-01,2024-06-25,1,Active,
3851,15850,1,2023-05-05,2023-06-04,1,Active,
3852,7317,3,2023-05-30,2024-05-24,0,Cancelled,Found Alternative
3853,14810,1,2023-01-09,2023-02-08,0,Active,
3854,15926,1,2023-09-23,2023-10-23,0,Active,
3855,18843,1,2024-08-06,2024-09-05,0,Active,
3856,7158,1,2023-09-17,2023-10-17,1,Active,
3857,8089,1,2023-07-22,2023-08-21,0,Active,
3858,19851,1,2023-06-28,2023-07-28,1,Active,
3859,14636,2,2023-09-03,2023-12-02,0,Active,
3860,14628,3,2023-08-29,2024-08-23,0,Cancelled,
3861,9285,1,2023-02-14,2023-03-16,0,Active,
3862,7252,2,2024-10-02,2024-12-31,0,Active,
3863,17705,3,2023-03-15,2024-03-09,1,Active,
3864,13678,2,2024-06-26,2024-09-24,0,Active,
3865,5677,2,2023-10-06,2024-01-04,1,Cancelled,
3866,13739,2,2023-08-30,2023-11-28,0,Active,
3867,6910,2,2024-09-02,2024-12-01,1,Active,
3868,11579,2,2024-08-10,2024-11-08,0,Active,
3869,9161,3,2023-05-28,2024-05-22,0,Active,
3870,8693,2,2023-05-23,2023-08-21,0,Active,
3871,3570,3,2023-08-10,2024-08-04,1,Active,
3872,3296,2,2024-11-02,2025-01-31,1,Cancelled,Found Alternative
3873,8030,2,2023-05-23,2023-08-21,0,Cancelled,Found Alternative
3874,14557,2,2023-07-28,2023-10-26,0,Cancelled,
3875,1187,2,2024-10-11,2025-01-09,0,Active,
3876,10743,3,2023-11-17,2024-11-11,1,Cancelled,Not Using Enough
3877,9096,3,2024-03-03,2025-02-26,1,Active,
3878,8594,1,2024-01-21,2024-02-20,1,Active,
3879,12074,1,2023-09-27,2023-10-27,0,Cancelled,Found Alternative
3880,25,1,2023-08-28,2023-09-27,1,Active,
3881,18971,3,2023-12-03,2024-11-27,1,Active,
3882,19479,3,2024-09-28,2025-09-23,0,Cancelled,Found Alternative
3883,18160,2,2023-04-26,2023-07-25,1,Cancelled,Not Using Enough
3884,11614,3,2024-10-13,2025-10-08,0,Active,
3885,7149,2,2023-04-01,2023-06-30,0,Active,
3886,10868,1,2024-01-18,2024-02-17,0,Active,
3887,13552,1,2023-10-24,2023-11-23,0,Active,
3888,2757,2,2023-10-31,2024-01-29,1,Cancelled,Too Expensive
3889,3779,1,2023-05-13,2023-06-12,0,Active,
3890,14803,1,2024-09-29,2024-10-29,0,Active,
3891,3257,1,2023-09-10,2023-10-10,0,Active,
3892,19027,2,2023-04-11,2023-07-10,0,Active,
3893,4729,1,2023-04-02,2023-05-02,0,Cancelled,Not Using Enough
3894,16487,3,2023-06-02,2024-05-27,1,Active,
3895,9402,3,2023-08-09,2024-08-03,1,Active,
3896,15185,3,2023-03-09,2024-03-03,0,Active,
3897,14069,1,2024-09-03,2024-10-03,1,Active,
3898,13926,1,2023-10-26,2023-11-25,0,Cancelled,Too Expensive
3899,14982,2,2023-06-18,2023-09-16,0,Active,
3900,14891,2,2023-11-12,2024-02-10,0,Cancelled,Not Using Enough
3901,6515,1,2024-01-22,2024-02-21,1,Active,
3902,4444,1,2023-08-09,2023-09-08,1,Active,
3903,10759,1,2023-10-18,2023-11-17,1,Active,
3904,13927,1,2024-05-21,2024-06-20,0,Active,
3905,12445,1,2023-06-23,2023-07-23,0,Active,
3906,7343,3,2023-06-07,2024-06-01,1,Cancelled,Not Using Enough
3907,3646,1,2023-01-30,2023-03-01,1,Cancelled,Too Expensive
3908,13231,1,2023-06-15,2023-07-15,0,Active,
3909,430,1,2024-10-13,2024-11-12,0,Active,
3910,2838,1,2024-03-25,2024-04-24,1,Active,
3911,19542,3,2023-09-09,2024-09-03,1,Active,
3912,5079,3,2023-05-05,2024-04-29,1,Cancelled,Not Using Enough
3913,10509,1,2023-05-11,2023-06-10,1,Cancelled,Too Expensive
3914,4048,2,2023-06-04,2023-09-02,1,Cancelled,Not Using Enough
3915,18901,3,2024-03-03,2025-02-26,1,Active,
3916,2012,1,2023-10-09,2023-11-08,0,Active,
3917,10513,1,2024-10-14,2024-11-13,1,Cancelled,Not Using Enough
3918,8870,1,2024-04-02,2024-05-02,0,Active,
3919,6193,3,2024-05-08,2025-05-03,1,Active,
3920,15044,2,2024-05-18,2024-08-16,1,Active,
3921,11542,3,2023-09-18,2024-09-12,1,Cancelled,Not Using Enough
3922,16806,2,2024-03-12,2024-06-10,0,Active,
3923,14599,3,2023-01-12,2024-01-07,1,Cancelled,
3924,129,3,2024-09-15,2025-09-10,1,Active,
3925,19638,3,2023-06-07,2024-06-01,1,Cancelled,Not Using Enough
3926,10931,2,2023-07-05,2023-10-03,0,Active,
3927,16795,3,2023-08-02,2024-07-27,0,Active,
3928,11972,1,2024-07-28,2024-08-27,0,Active,
3929,17930,3,2023-01-05,2023-12-31,1,Active,
3930,3761,3,2023-04-06,2024-03-31,1,Cancelled,Too Expensive
3931,7080,2,2023-03-03,2023-06-01,0,Active,
3932,14118,3,2023-11-19,2024-11-13,1,Active,
3933,14904,3,2023-10-11,2024-10-05,1,Cancelled,Found Alternative
3934,17667,3,2024-10-28,2025-10-23,0,Active,
3935,13670,3,2024-07-06,2025-07-01,1,Active,
3936,9031,3,2024-10-02,2025-09-27,1,Active,
3937,10873,3,2024-01-09,2025-01-03,0,Active,
3938,10851,3,2023-03-15,2024-03-09,0,Active,
3939,9754,2,2023-04-14,2023-07-13,0,Active,
3940,2014,1,2024-05-08,2024-06-07,0,Active,
3941,19689,1,2023-11-06,2023-12-06,0,Active,
3942,18946,1,2024-08-24,2024-09-23,1,Active,
3943,17090,2,2024-03-11,2024-06-09,0,Cancelled,Not Using Enough
3944,11302,1,2024-11-19,2024-12-19,1,Active,
3945,16669,2,2024-11-12,2025-02-10,1,Active,
3946,17271,1,2023-12-25,2024-01-24,0,Active,
3947,12856,3,2023-03-31,2024-03-25,0,Active,
3948,14836,2,2023-06-17,2023-09-15,0,Cancelled,Too Expensive
3949,3431,2,2023-12-06,2024-03-05,0,Active,
3950,928,2,2024-10-04,2025-01-02,0,Active,
3951,18285,3,2024-11-03,2025-10-29,0,Active,
3952,5751,3,2023-06-16,2024-06-10,0,Cancelled,Too Expensive
3953,12046,3,2023-10-16,2024-10-10,0,Active,
3954,17609,3,2023-06-14,2024-06-08,0,Active,
3955,10008,3,2024-04-23,2025-04-18,0,Active,
3956,13396,1,2023-11-21,2023-12-21,1,Active,
3957,3686,1,2024-01-02,2024-02-01,1,Active,
3958,9009,3,2023-11-16,2024-11-10,1,Active,
3959,13170,2,2023-01-25,2023-04-25,1,Cancelled,
3960,14595,3,2024-07-02,2025-06-27,0,Active,
3961,16640,3,2023-10-10,2024-10-04,1,Active,
3962,4328,3,2024-02-10,2025-02-04,0,Active,
3963,16167,3,2023-03-18,2024-03-12,1,Active,
3964,1538,2,2023-09-07,2023-12-06,1,Active,
3965,14498,2,2024-02-05,2024-05-05,1,Active,
3966,19787,1,2023-02-27,2023-03-29,0,Cancelled,Found Alternative
3967,14612,1,2024-06-16,2024-07-16,1,Cancelled,Too Expensive
3968,15554,1,2024-09-24,2024-10-24,1,Active,
3969,5058,2,2024-10-25,2025-01-23,0,Active,
3970,11065,2,2023-07-29,2023-10-27,0,Active,
3971,11207,2,2023-09-26,2023-12-25,1,Active,
3972,5693,3,2023-03-30,2024-03-24,0,Active,
3973,665,2,2024-09-30,2024-12-29,0,Cancelled,Found Alternative
3974,3642,3,2023-04-25,2024-04-19,1,Cancelled,Found Alternative
3975,5743,3,2024-06-22,2025-06-17,1,Active,
3976,18069,2,2024-08-19,2024-11-17,0,Cancelled,Too Expensive
3977,11472,1,2024-09-13,2024-10-13,0,Active,
3978,4435,1,2024-04-05,2024-05-05,0,Active,
3979,10980,2,2024-07-08,2024-10-06,1,Active,
3980,16453,3,2024-05-20,2025-05-15,0,Active,
3981,7424,3,2023-03-05,2024-02-28,1,Active,
3982,17286,2,2024-06-01,2024-08-30,1,Cancelled,Too Expensive
3983,227,2,2024-08-22,2024-11-20,1,Cancelled,Not Using Enough
3984,3090,3,2023-01-20,2024-01-15,0,Cancelled,
3985,13805,1,2023-03-18,2023-04-17,0,Active,
3986,12305,2,2023-10-25,2024-01-23,1,Cancelled,
3987,666,2,2024-03-24,2024-06-22,1,Cancelled,Not Using Enough
3988,872,3,2023-01-14,2024-01-09,0,Active,
3989,8925,3,2023-05-16,2024-05-10,0,Active,
3990,7418,1,2024-02-02,2024-03-03,1,Active,
3991,13594,1,2023-09-09,2023-10-09,0,Active,
3992,13256,2,2023-08-20,2023-11-18,0,Active,
3993,4275,1,2024-01-04,2024-02-03,1,Active,
3994,14679,1,2024-08-31,2024-09-30,0,Active,
3995,19496,2,2024-09-01,2024-11-30,1,Active,
3996,12616,1,2023-08-17,2023-09-16,0,Active,
3997,9660,3,2024-05-14,2025-05-09,1,Active,
3998,7951,1,2024-02-03,2024-03-04,1,Active,
3999,5832,2,2024-07-27,2024-10-25,0,Active,
4000,14086,2,2023-05-16,2023-08-14,0,Cancelled,Not Using Enough
4001,19304,3,2024-05-28,2025-05-23,0,Active,
4002,18474,2,2024-03-29,2024-06-27,1,Cancelled,Not Using Enough
4003,2174,3,2024-02-09,2025-02-03,0,Active,
4004,4407,3,2024-01-03,2024-12-28,1,Active,
4005,3056,2,2024-05-17,2024-08-15,1,Active,
4006,2966,1,2024-06-28,2024-07-28,1,Cancelled,Not Using Enough
4007,6373,2,2024-04-16,2024-07-15,0,Active,
4008,16176,1,2024-03-17,2024-04-16,1,Active,
4009,7593,2,2023-07-29,2023-10-27,1,Active,
4010,9999,1,2024-02-25,2024-03-26,1,Active,
4011,18818,3,2024-05-15,2025-05-10,0,Active,
4012,5584,3,2024-09-23,2025-09-18,0,Cancelled,Found Alternative
4013,4191,2,2024-10-01,2024-12-30,1,Active,
4014,6520,3,2023-07-03,2024-06-27,0,Cancelled,Found Alternative
4015,9050,3,2024-03-30,2025-03-25,1,Active,
4016,2249,1,2023-05-22,2023-06-21,1,Active,
4017,10965,2,2024-02-18,2024-05-18,0,Active,
4018,11859,1,2024-04-06,2024-05-06,1,Cancelled,Too Expensive
4019,15612,2,2024-06-05,2024-09-03,1,Active,
4020,11882,2,2023-01-07,2023-04-07,0,Cancelled,
4021,4446,3,2024-08-15,2025-08-10,0,Active,
4022,12330,2,2023-03-29,2023-06-27,1,Active,
4023,2082,2,2023-08-09,2023-11-07,1,Active,
4024,9843,1,2024-09-26,2024-10-26,1,Active,
4025,10190,1,2023-05-29,2023-06-28,1,Active,
4026,19752,2,2024-02-27,2024-05-27,0,Cancelled,Not Using Enough
4027,18959,2,2023-01-22,2023-04-22,1,Active,
4028,19061,3,2023-04-13,2024-04-07,0,Cancelled,
4029,8449,2,2023-07-28,2023-10-26,1,Active,
4030,14892,1,2024-05-11,2024-06-10,1,Active,
4031,10827,3,2023-05-02,2024-04-26,1,Active,
4032,3988,1,2023-12-30,2024-01-29,0,Active,
4033,4939,3,2023-07-04,2024-06-28,1,Active,
4034,19737,1,2023-01-06,2023-02-05,1,Active,
4035,16615,2,2023-10-16,2024-01-14,0,Active,
4036,15225,1,2023-02-23,2023-03-25,1,Active,
4037,12353,2,2023-11-30,2024-02-28,1,Active,
4038,16079,2,2024-04-14,2024-07-13,1,Active,
4039,6542,2,2023-09-01,2023-11-30,1,Cancelled,Not Using Enough
4040,9216,2,2023-10-16,2024-01-14,1,Cancelled,
4041,4630,3,2023-09-20,2024-09-14,1,Active,
4042,5720,2,2023-12-20,2024-03-19,0,Active,
4043,19971,2,2024-11-07,2025-02-05,1,Cancelled,Too Expensive
4044,17185,1,2024-05-02,2024-06-01,1,Active,
4045,1909,3,2024-11-13,2025-11-08,1,Cancelled,Not Using Enough
4046,2965,2,2024-09-05,2024-12-04,1,Active,
4047,11401,2,2023-03-20,2023-06-18,0,Active,
4048,19362,3,2023-08-05,2024-07-30,0,Active,
4049,12396,2,2024-05-28,2024-08-26,0,Cancelled,
4050,7979,1,2023-04-10,2023-05-10,1,Active,
4051,12421,3,2023-03-29,2024-03-23,1,Active,
4052,7041,2,2023-05-10,2023-08-08,0,Active,
4053,10879,1,2024-06-22,2024-07-22,0,Active,
4054,9164,3,2024-10-24,2025-10-19,1,Active,
4055,13470,2,2024-10-16,2025-01-14,1,Cancelled,Found Alternative
4056,17449,3,2023-09-16,2024-09-10,0,Cancelled,Found Alternative
4057,18705,1,2024-04-06,2024-05-06,0,Active,
4058,19560,1,2024-09-12,2024-10-12,0,Active,
4059,7804,1,2023-01-09,2023-02-08,1,Active,
4060,4615,2,2023-08-22,2023-11-20,1,Active,
4061,7571,1,2023-05-23,2023-06-22,1,Active,
4062,8072,1,2023-08-20,2023-09-19,0,Active,
4063,11347,2,2024-06-14,2024-09-12,1,Active,
4064,18688,2,2024-10-13,2025-01-11,0,Active,
4065,12113,2,2023-01-13,2023-04-13,1,Active,
4066,5101,1,2024-09-06,2024-10-06,0,Cancelled,Found Alternative
4067,8236,1,2024-09-15,2024-10-15,0,Active,
4068,15989,3,2023-02-26,2024-02-21,1,Cancelled,Not Using Enough
4069,11978,2,2024-06-21,2024-09-19,0,Cancelled,Too Expensive
4070,14667,3,2024-03-20,2025-03-15,0,Active,
4071,16025,1,2024-08-18,2024-09-17,0,Active,
4072,12300,1,2023-10-10,2023-11-09,1,Active,
4073,17923,2,2024-10-29,2025-01-27,0,Active,
4074,5678,1,2023-08-25,2023-09-24,1,Active,
4075,17492,3,2023-11-17,2024-11-11,0,Active,
4076,19216,3,2023-10-26,2024-10-20,1,Active,
4077,1001,3,2023-11-15,2024-11-09,0,Active,
4078,18361,2,2024-02-25,2024-05-25,1,Active,
4079,10082,1,2024-07-21,2024-08-20,0,Cancelled,
4080,19353,3,2024-01-13,2025-01-07,1,Cancelled,Too Expensive
4081,18247,2,2023-02-22,2023-05-23,0,Active,
4082,16554,1,2023-07-01,2023-07-31,0,Active,
4083,12832,1,2023-10-29,2023-11-28,0,Active,
4084,14332,3,2023-01-10,2024-01-05,1,Cancelled,Too Expensive
4085,14639,1,2024-03-02,2024-04-01,0,Active,
4086,13594,1,2024-10-16,2024-11-15,1,Cancelled,Found Alternative
4087,18042,2,2023-03-05,2023-06-03,0,Active,
4088,16776,2,2024-11-17,2025-02-15,0,Cancelled,Found Alternative
4089,14156,1,2024-01-16,2024-02-15,0,Active,
4090,6519,3,2024-07-15,2025-07-10,0,Active,
4091,15462,3,2024-01-04,2024-12-29,0,Active,
4092,10691,2,2024-11-29,2025-02-27,0,Cancelled,Found Alternative
4093,5902,1,2023-05-08,2023-06-07,0,Active,
4094,16024,1,2024-06-17,2024-07-17,0,Active,
4095,10946,3,2023-05-08,2024-05-02,0,Active,
4096,14483,3,2024-04-10,2025-04-05,0,Active,
4097,12092,2,2024-01-17,2024-04-16,0,Cancelled,
4098,19626,2,2023-10-21,2024-01-19,1,Active,
4099,3832,3,2024-11-19,2025-11-14,0,Active,
4100,3134,3,2023-07-13,2024-07-07,1,Active,
4101,7526,3,2024-11-02,2025-10-28,1,Active,
4102,14701,1,2023-07-24,2023-08-23,1,Active,
4103,4524,2,2023-04-06,2023-07-05,0,Active,
4104,17301,1,2024-11-05,2024-12-05,1,Active,
4105,17359,1,2023-11-16,2023-12-16,1,Active,
4106,7309,1,2024-01-21,2024-02-20,0,Active,
4107,9,2,2023-03-07,2023-06-05,0,Active,
4108,3866,2,2024-11-20,2025-02-18,0,Active,
4109,3259,1,2023-10-02,2023-11-01,1,Active,
4110,17861,3,2024-08-13,2025-08-08,0,Active,
4111,13866,2,2023-06-12,2023-09-10,0,Cancelled,Not Using Enough
4112,17995,1,2023-01-27,2023-02-26,1,Active,
4113,11762,3,2023-08-29,2024-08-23,1,Active,
4114,15672,3,2023-06-08,2024-06-02,0,Active,
4115,535,3,2023-11-08,2024-11-02,1,Cancelled,Found Alternative
4116,17890,1,2024-10-27,2024-11-26,1,Cancelled,Found Alternative
4117,8051,3,2024-09-22,2025-09-17,1,Active,
4118,581,1,2023-04-27,2023-05-27,0,Active,
4119,4396,3,2023-05-14,2024-05-08,0,Active,
4120,12286,1,2023-01-12,2023-02-11,1,Active,
4121,113,1,2024-06-28,2024-07-28,1,Active,
4122,17781,3,2024-03-31,2025-03-26,1,Cancelled,Too Expensive
4123,4026,3,2024-07-14,2025-07-09,1,Cancelled,Too Expensive
4124,11145,3,2024-02-07,2025-02-01,0,Active,
4125,18084,2,2024-02-24,2024-05-24,1,Active,
4126,15722,3,2024-11-11,2025-11-06,1,Active,
4127,1340,1,2023-11-07,2023-12-07,1,Active,
4128,4060,1,2023-05-16,2023-06-15,1,Active,
4129,11024,2,2023-03-26,2023-06-24,1,Active,
4130,9014,3,2023-11-06,2024-10-31,0,Cancelled,Found Alternative
4131,9113,1,2024-01-14,2024-02-13,1,Active,
4132,12452,1,2023-03-16,2023-04-15,1,Active,
4133,16871,3,2024-11-01,2025-10-27,0,Active,
4134,2892,2,2023-12-21,2024-03-20,0,Active,
4135,10217,1,2023-12-30,2024-01-29,0,Active,
4136,14877,2,2024-01-03,2024-04-02,0,Cancelled,Found Alternative
4137,720,3,2024-02-11,2025-02-05,0,Cancelled,Too Expensive
4138,3524,3,2023-12-06,2024-11-30,1,Active,
4139,18011,1,2024-05-24,2024-06-23,0,Active,
4140,3138,3,2024-07-26,2025-07-21,0,Active,
4141,6244,2,2024-01-13,2024-04-12,0,Cancelled,Too Expensive
4142,14782,2,2024-10-13,2025-01-11,1,Active,
4143,14349,1,2024-06-16,2024-07-16,0,Active,
4144,19343,1,2024-01-12,2024-02-11,0,Active,
4145,14329,1,2023-01-26,2023-02-25,0,Active,
4146,13751,1,2024-03-25,2024-04-24,1,Active,
4147,18071,3,2023-05-06,2024-04-30,0,Cancelled,Not Using Enough
4148,10192,3,2024-05-17,2025-05-12,1,Active,
4149,5012,1,2023-02-08,2023-03-10,0,Active,
4150,12988,1,2023-02-13,2023-03-15,0,Active,
4151,9517,2,2023-04-26,2023-07-25,0,Active,
4152,18852,2,2023-07-01,2023-09-29,1,Active,
4153,14188,3,2023-04-30,2024-04-24,1,Active,
4154,17275,2,2023-05-24,2023-08-22,0,Active,
4155,15798,2,2024-09-10,2024-12-09,1,Active,
4156,17336,2,2023-01-06,2023-04-06,1,Active,
4157,12263,1,2023-02-09,2023-03-11,0,Active,
4158,1112,1,2024-02-03,2024-03-04,1,Cancelled,Not Using Enough
4159,13414,2,2023-12-12,2024-03-11,1,Active,
4160,5009,2,2024-10-26,2025-01-24,0,Active,
4161,497,2,2023-05-28,2023-08-26,1,Active,
4162,9713,1,2024-03-17,2024-04-16,1,Active,
4163,14714,2,2023-08-20,2023-11-18,1,Active,
4164,8436,1,2024-10-05,2024-11-04,0,Active,
4165,13120,1,2024-11-07,2024-12-07,1,Active,
4166,10244,2,2024-03-16,2024-06-14,0,Active,
4167,68,3,2023-11-23,2024-11-17,1,Active,
4168,4721,3,2023-05-14,2024-05-08,1,Active,
4169,19569,3,2024-11-10,2025-11-05,1,Active,
4170,18584,1,2024-05-21,2024-06-20,1,Active,
4171,2825,1,2023-03-04,2023-04-03,0,Active,
4172,13159,2,2023-11-19,2024-02-17,0,Cancelled,Found Alternative
4173,11056,2,2023-03-13,2023-06-11,1,Active,
4174,11066,3,2023-11-03,2024-10-28,0,Active,
4175,19956,1,2024-08-04,2024-09-03,0,Active,
4176,11708,1,2024-01-19,2024-02-18,1,Cancelled,Found Alternative
4177,6309,1,2023-07-02,2023-08-01,1,Active,
4178,18180,3,2024-10-13,2025-10-08,1,Active,
4179,18483,2,2024-04-06,2024-07-05,0,Cancelled,Not Using Enough
4180,15409,3,2024-11-08,2025-11-03,1,Active,
4181,239,3,2023-10-26,2024-10-20,1,Active,
4182,6883,3,2023-05-12,2024-05-06,0,Active,
4183,1091,1,2024-04-19,2024-05-19,0,Active,
4184,3606,1,2024-04-22,2024-05-22,0,Active,
4185,5710,1,2023-07-16,2023-08-15,0,Cancelled,
4186,13576,3,2024-10-02,2025-09-27,1,Cancelled,Not Using Enough
4187,6367,3,2024-06-02,2025-05-28,0,Active,
4188,13766,3,2024-08-31,2025-08-26,0,Active,
4189,9415,2,2024-05-04,2024-08-02,0,Active,
4190,11673,2,2023-07-13,2023-10-11,0,Active,
4191,12722,2,2023-04-25,2023-07-24,0,Active,
4192,15185,2,2023-11-12,2024-02-10,0,Active,
4193,7313,2,2023-03-13,2023-06-11,0,Active,
4194,441,1,2023-08-06,2023-09-05,1,Active,
4195,1981,2,2023-12-10,2024-03-09,0,Active,
4196,11822,2,2023-06-23,2023-09-21,1,Active,
4197,11982,1,2024-09-14,2024-10-14,1,Active,
4198,17278,3,2023-01-21,2024-01-16,0,Active,
4199,18939,1,2023-11-05,2023-12-05,1,Active,
4200,18151,1,2023-09-18,2023-10-18,0,Active,
4201,4468,1,2023-07-18,2023-08-17,1,Cancelled,Not Using Enough
4202,11116,2,2024-06-09,2024-09-07,0,Cancelled,
4203,2410,3,2023-12-27,2024-12-21,0,Cancelled,Found Alternative
4204,12441,1,2023-04-21,2023-05-21,0,Active,
4205,15209,2,2023-01-20,2023-04-20,0,Active,
4206,2025,3,2024-02-17,2025-02-11,0,Active,
4207,11057,2,2024-07-09,2024-10-07,0,Active,
4208,1084,3,2023-07-30,2024-07-24,1,Active,
4209,11533,2,2023-02-14,2023-05-15,0,Active,
4210,4375,2,2023-01-29,2023-04-29,0,Active,
4211,15842,1,2023-06-23,2023-07-23,0,Cancelled,
4212,4161,1,2023-07-24,2023-08-23,0,Active,
4213,712,1,2023-02-20,2023-03-22,1,Active,
4214,11840,1,2024-07-18,2024-08-17,0,Active,
4215,16239,3,2024-11-06,2025-11-01,0,Active,
4216,10335,1,2023-03-31,2023-04-30,1,Active,
4217,4906,1,2023-12-06,2024-01-05,1,Active,
4218,5216,1,2024-03-24,2024-04-23,0,Active,
4219,14522,2,2024-03-16,2024-06-14,1,Active,
4220,10017,2,2023-12-30,2024-03-29,0,Active,
4221,1897,1,2023-03-04,2023-04-03,0,Cancelled,Found Alternative
4222,11333,1,2023-06-18,2023-07-18,1,Active,
4223,1451,3,2023-02-05,2024-01-31,0,Active,
4224,19720,1,2023-01-16,2023-02-15,1,Active,
4225,19564,3,2023-12-25,2024-12-19,1,Active,
4226,5564,2,2024-08-14,2024-11-12,0,Active,
4227,3275,3,2024-06-07,2025-06-02,1,Active,
4228,4977,1,2023-02-18,2023-03-20,1,Active,
4229,17132,2,2023-06-06,2023-09-04,0,Cancelled,Not Using Enough
4230,15837,2,2023-05-28,2023-08-26,0,Active,
4231,197,3,2023-07-02,2024-06-26,0,Active,
4232,2604,2,2023-11-16,2024-02-14,0,Cancelled,Not Using Enough
4233,1245,1,2024-08-28,2024-09-27,1,Active,
4234,15702,2,2023-10-16,2024-01-14,0,Active,
4235,9502,2,2023-09-13,2023-12-12,0,Active,
4236,11160,1,2024-11-06,2024-12-06,0,Active,
4237,12956,1,2023-03-26,2023-04-25,1,Active,
4238,2180,2,2024-03-30,2024-06-28,0,Cancelled,Found Alternative
4239,14678,3,2023-12-02,2024-11-26,0,Active,
4240,18114,3,2024-10-25,2025-10-20,1,Active,
4241,9986,3,2023-01-09,2024-01-04,0,Active,
4242,6185,2,2023-11-16,2024-02-14,0,Active,
4243,15603,1,2023-02-06,2023-03-08,0,Active,
4244,849,2,2024-10-01,2024-12-30,1,Cancelled,
